@relation 'Music: -C -6'

@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BH_HighLowRatio numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric
@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-calm {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}

@data
0.073549,0.184322,0.09347,-69.036644,3.996756,0.818633,1.311068,0.400103,0.442149,0.694631,0.191844,0.85062,0.619914,0.43993,0.721439,0.397434,0.0688,0.214085,0.039082,5.349822,1.488552,1.272456,0.937858,0.867469,0.659278,0.578351,0.657149,0.525785,0.538392,0.491099,0.501691,0.488162,0.039295,0.08253,0.006667,3.013785,0.850825,0.908435,0.635524,0.60199,0.299288,0.336518,0.43712,0.222648,0.367167,0.241121,0.207845,0.189415,0.050501,0.090307,0.029237,4.017794,0.512684,0.380461,0.260225,0.256166,0.150473,0.117123,0.167199,0.087857,0.106038,0.122712,0.09567,0.096229,0.34182,87,0.973984,174,2,1.015035,0.203494,2.377384,1,0,0,0,1,1
0.08559,0.210008,0.079395,-59.616484,3.520515,0.205474,1.952748,0.460402,0.500716,0.825134,0.329011,0.603227,0.416147,0.438838,0.382958,0.30411,0.035444,0.097453,0.030828,2.849679,0.770168,0.840345,0.765296,0.566481,0.577514,0.514554,0.549202,0.482601,0.439463,0.440622,0.433643,0.408397,0.02278,0.058987,0.009374,1.891128,0.536446,0.494529,0.498325,0.257035,0.437326,0.252699,0.299862,0.258244,0.163369,0.129094,0.172406,0.197292,0.023403,0.052871,0.03039,3.902217,0.242675,0.291211,0.228061,0.16645,0.102385,0.114789,0.115315,0.124513,0.080325,0.063009,0.064021,0.063579,0.082246,68,0.090099,136,2,0.214304,0.284809,0.571838,1,1,0,0,0,1
0.089604,0.182226,0.079571,-73.141934,6.068688,-0.901446,2.201083,0.039243,0.922337,-0.103672,0.944131,0.447638,0.720711,0.260017,0.635318,0.329055,0.047152,0.111637,0.032245,4.113624,1.204106,1.033209,0.735838,0.647928,0.598102,0.539093,0.519345,0.51095,0.447956,0.441849,0.472453,0.421057,0.029411,0.066339,0.007463,3.581734,0.795547,0.647388,0.543198,0.405064,0.445892,0.305209,0.347331,0.236005,0.17388,0.204428,0.245819,0.218294,0.042249,0.087018,0.030207,3.986133,0.439832,0.427997,0.234962,0.166506,0.166363,0.100012,0.114867,0.102702,0.096739,0.094242,0.146746,0.095002,0.074817,68,0.042344,136,2,0.30271,0.321525,0.688759,0,0,0,0,1,0
0.056859,0.140027,0.077728,-64.990471,4.230478,0.774826,2.077689,0.726311,0.657564,0.657444,0.70896,0.488277,0.279251,0.288755,0.5619,0.241225,0.024994,0.092547,0.030111,3.140955,0.873343,0.705935,0.653362,0.505939,0.523002,0.492565,0.481451,0.46307,0.420207,0.406576,0.439536,0.39096,0.016967,0.056259,0.006936,2.965988,0.974151,0.496409,0.383985,0.326585,0.223853,0.272534,0.234952,0.256633,0.179814,0.227935,0.18954,0.180733,0.024619,0.06125,0.030499,3.875783,0.372517,0.188908,0.165313,0.091822,0.118421,0.095472,0.100708,0.084398,0.064933,0.078592,0.074369,0.07743,0.116743,68,0.392297,136,2,0.254829,0.862072,1.158095,0,1,0,0,0,0
0.141921,0.307624,0.075873,-56.806065,2.688767,-0.674579,1.106744,0.19289,0.782171,0.449697,0.73303,0.415653,0.42884,0.178007,0.02557,0.158389,0.034334,0.070748,0.028117,1.900454,0.759711,0.471022,0.445515,0.415564,0.457887,0.431242,0.429431,0.41861,0.430532,0.407538,0.446756,0.402139,0.025456,0.047528,0.00747,1.442656,0.459718,0.341314,0.20187,0.205375,0.20151,0.185992,0.182562,0.186319,0.245009,0.254962,0.282062,0.211106,0.021993,0.044394,0.030754,3.718945,0.273745,0.075373,0.115609,0.06325,0.063841,0.065462,0.059916,0.061469,0.076112,0.064207,0.059827,0.079939,0.086995,94,0.032252,188,2,0.185882,0.357997,0.884492,1,1,0,0,0,1
0.029579,0.103598,0.091294,-80.429296,6.227081,2.465014,2.42838,1.248954,1.19246,0.666979,0.551993,0.27126,0.715954,0.696266,0.820034,0.604325,0.02697,0.174039,0.047825,9.510932,1.711742,1.05992,0.943771,0.861672,0.69318,0.607518,0.585997,0.545337,0.506163,0.469708,0.457919,0.486502,0.015983,0.081804,0.007969,5.420834,1.08944,0.969384,0.383029,0.287657,0.296937,0.366678,0.482721,0.360795,0.220304,0.206073,0.206328,0.154724,0.029676,0.130525,0.027825,3.434228,0.355834,0.248001,0.197479,0.130237,0.117803,0.122315,0.123088,0.105283,0.094866,0.089191,0.119433,0.091072,0.272545,88,0.567142,176,2,0.654443,0.099057,1.492134,0,1,1,0,0,0
0.067576,0.137542,0.08108,-72.474302,6.025253,-0.217334,1.792544,0.289904,0.879633,0.12532,0.304255,0.144813,0.316865,0.384195,0.344467,-0.033636,0.020575,0.05499,0.027695,3.142877,0.869442,0.580605,0.521902,0.492337,0.507017,0.500781,0.523573,0.522988,0.501567,0.511399,0.477418,0.469646,0.017957,0.04736,0.008392,5.627027,0.960329,0.634695,0.437551,0.295651,0.331942,0.360191,0.42961,0.300954,0.46635,0.342012,0.258484,0.281945,0.026697,0.062074,0.030171,4.788153,0.429226,0.166346,0.11531,0.07505,0.078764,0.079018,0.076009,0.100456,0.088137,0.087458,0.076199,0.08296,0.04254,76,0,228,3,0.421934,0.21166,0.647661,1,1,0,0,0,0
0.049368,0.197212,0.091325,-69.22832,3.566914,0.881607,1.292079,0.904177,0.862007,0.541904,0.669696,0.326366,0.731896,0.422799,0.606091,0.588244,0.048136,0.260882,0.036843,5.034612,1.516396,1.072877,0.867457,0.743378,0.624468,0.638494,0.605428,0.525914,0.543703,0.47715,0.472826,0.469486,0.020336,0.068647,0.007312,2.931379,0.481923,0.380515,0.37488,0.301495,0.184794,0.221071,0.23138,0.139169,0.191354,0.142126,0.146295,0.130465,0.023673,0.072173,0.029609,3.465349,0.269775,0.204775,0.170242,0.145004,0.113067,0.109465,0.082525,0.077912,0.09183,0.081676,0.07979,0.088687,0.104225,62,0.004343,186,3,0.292741,0.048904,0.439809,0,0,0,0,0,1
0.113926,0.282742,0.077378,-69.340134,2.448212,0.823272,1.576469,0.487774,0.991279,0.255614,0.36883,0.184501,0.201715,0.56961,0.56758,0.592058,0.044291,0.110069,0.029287,3.721521,0.791961,0.93014,0.534972,0.459875,0.454284,0.492029,0.524046,0.522872,0.541986,0.573044,0.673906,0.652825,0.01997,0.047194,0.007783,2.765653,0.474458,0.66388,0.255459,0.177116,0.145698,0.249556,0.310195,0.309327,0.310314,0.314754,0.564661,0.540718,0.021551,0.045861,0.030407,3.89089,0.197313,0.269431,0.107583,0.083174,0.077435,0.101442,0.125997,0.134233,0.144292,0.208487,0.251671,0.242578,0.070511,102,0,204,2,0.309902,0.440082,0.99877,0,1,1,0,0,0
0.070947,0.190536,0.082688,-60.442755,5.050902,-0.26453,3.044147,0.000326,1.212683,0.229905,0.458362,0.335289,-0.078816,0.4204,0.48316,0.295224,0.021987,0.072883,0.034507,2.480639,0.970536,0.789227,0.712556,0.574444,0.522212,0.464432,0.410446,0.424352,0.445844,0.424412,0.42748,0.411441,0.016759,0.035371,0.006771,1.293282,0.460018,0.392202,0.322468,0.204779,0.179066,0.188235,0.173544,0.211488,0.194737,0.152123,0.200244,0.177069,0.023269,0.042785,0.029961,3.714949,0.217045,0.144135,0.110795,0.09763,0.089879,0.0875,0.076563,0.06944,0.07305,0.098297,0.081537,0.094326,0.090329,73,0.293958,146,2,0.303676,0.446683,1.304418,0,1,0,0,0,0
0.04719,0.090262,0.077901,-73.488301,5.550543,1.520446,2.154805,0.844818,1.247801,0.583835,0.308778,0.271545,0.252637,0.279878,0.522593,0.489176,0.022305,0.067479,0.029542,5.321963,1.375722,0.952417,0.610147,0.515869,0.497088,0.465367,0.485678,0.49345,0.46792,0.464084,0.493056,0.504248,0.022368,0.061258,0.00773,5.827488,1.295657,0.892406,0.434621,0.300945,0.340131,0.343826,0.405045,0.451558,0.271786,0.265079,0.367742,0.320181,0.027544,0.059755,0.030175,3.830312,0.397495,0.271551,0.128188,0.075843,0.107607,0.114405,0.129531,0.124637,0.079779,0.106652,0.123144,0.126265,0.042764,96,0.01475,192,2,0.115944,0.367766,0.577387,0,0,1,1,1,0
0.092124,0.240962,0.077985,-66.190442,2.71028,0.746524,2.205358,1.121236,0.238403,-0.091083,0.88526,0.674155,0.415225,0.418361,0.93532,0.782973,0.05241,0.138808,0.030819,2.978568,0.864198,0.608972,0.640206,0.468721,0.538491,0.444193,0.457899,0.413168,0.428679,0.431037,0.417265,0.396726,0.018821,0.046959,0.007362,4.215916,0.581615,0.359736,0.346898,0.209353,0.332755,0.237201,0.182314,0.173037,0.177217,0.180291,0.264749,0.23402,0.034567,0.063262,0.030505,4.250043,0.55903,0.292623,0.305805,0.079473,0.109965,0.093661,0.112826,0.071644,0.099872,0.080194,0.065696,0.071146,0.269093,62,0.221864,124,2,0.544239,0.27774,0.857809,0,0,0,0,1,1
0.115831,0.272616,0.085057,-62.62793,2.067475,-0.396375,1.893726,0.72555,0.918246,0.207844,0.272987,0.293853,0.704982,0.62968,0.63669,0.726,0.058338,0.129392,0.031067,3.983256,0.966306,0.880296,0.847692,0.657614,0.640985,0.550943,0.513707,0.491029,0.470277,0.457627,0.463569,0.493633,0.027801,0.047993,0.007479,3.078728,0.552181,0.498256,0.531274,0.520564,0.349883,0.346337,0.212126,0.231661,0.299537,0.233255,0.306774,0.276647,0.028499,0.057681,0.030446,3.47643,0.209603,0.188533,0.205625,0.136263,0.129435,0.11599,0.088293,0.088381,0.093362,0.07942,0.075566,0.101644,0.829732,69,1.07725,138,2,0.829732,1.084366,1.947738,0,0,0,0,1,1
0.195412,0.666776,0.090393,-73.106238,0.857921,1.596955,1.037544,0.851332,0.819652,1.127952,0.840566,0.93839,0.950654,0.192148,0.523885,0.721167,0.130433,0.314949,0.034823,5.079718,1.256371,0.87651,0.889731,0.684967,0.511707,0.655057,0.533885,0.445527,0.519288,0.502411,0.380905,0.36548,0.117437,0.050724,0.006364,4.460833,1.592973,1.703221,0.617513,0.160931,0.093834,0.25164,0.219149,0.065086,0.177985,0.160514,0.126597,0.044347,0.034195,0.099264,0.029759,3.852069,0.260552,0.242649,0.075345,0.081176,0.050304,0.054009,0.04573,0.04473,0.066945,0.046584,0.056684,0.035587,0.829205,66,1.04494,132,2,1.092054,1.191635,2.545288,1,1,0,0,0,0
0.067594,0.136509,0.09214,-70.912498,5.691133,-0.690651,2.637501,0.203299,1.586966,0.477881,0.613405,0.446486,0.494865,0.475898,0.628204,0.543974,0.052893,0.11268,0.038841,6.613298,1.843094,1.468685,0.917802,0.784083,0.71542,0.598997,0.640521,0.549534,0.544013,0.557977,0.548494,0.455226,0.024675,0.079793,0.008192,2.4611,0.95858,0.885678,0.534075,0.327189,0.282968,0.285856,0.236433,0.22574,0.205649,0.226778,0.21165,0.20483,0.028961,0.057419,0.029027,3.621884,0.383533,0.327675,0.250023,0.166889,0.154174,0.116264,0.105447,0.084417,0.078083,0.132383,0.119518,0.077461,0.040944,68,0.080934,136,2,0.236321,0.4284,0.68751,0,0,1,0,1,0
0.03647,0.068636,0.08464,-71.912071,6.460831,1.119351,2.225846,0.846909,0.630754,0.697452,0.397607,0.134057,0.396981,0.403318,0.358547,0.669926,0.025233,0.065374,0.036162,5.605099,1.351368,1.202944,0.935163,0.74799,0.689259,0.616483,0.601488,0.559038,0.543089,0.526585,0.501821,0.446494,0.019108,0.043543,0.008072,3.75299,0.95621,1.052634,0.78363,0.444796,0.580977,0.346776,0.339596,0.317245,0.227956,0.231362,0.252891,0.189461,0.026441,0.057253,0.029566,3.849673,0.353049,0.365863,0.270822,0.210264,0.201251,0.133888,0.16999,0.152276,0.107164,0.101798,0.110633,0.093796,0.235319,87,0.079371,174,2,0.815836,0.004206,1.073326,0,1,1,0,0,0
0.073027,0.132187,0.080845,-77.361789,6.540957,-0.228756,1.631764,-0.027489,0.166288,0.026454,0.464762,0.084066,0.0976,0.190442,0.15453,0.146764,0.019865,0.051295,0.027705,2.655287,0.917185,0.606438,0.552431,0.485701,0.496916,0.514061,0.591791,0.576395,0.58151,0.5603,0.522141,0.498491,0.017745,0.04297,0.007137,6.850789,1.276915,0.502015,0.376987,0.307993,0.307567,0.344961,0.410029,0.451005,0.456484,0.347127,0.366176,0.376793,0.025697,0.050664,0.030635,4.158603,0.415445,0.154336,0.124785,0.075037,0.066162,0.124619,0.137424,0.141853,0.120556,0.125564,0.116625,0.123438,0.057455,67,0.116623,134,2,0.340432,0.338319,0.819718,1,1,1,0,0,0
0.088429,0.128199,0.074051,-92.750566,8.197025,-0.790958,0.849983,0.867389,0.769123,0.220193,0.261153,0.247314,0.388967,0.450045,0.296508,0.284907,0.018324,0.026632,0.026607,2.011281,0.633614,0.487918,0.502999,0.486574,0.531862,0.475621,0.54644,0.550859,0.554618,0.543341,0.506532,0.404661,0.036875,0.045276,0.009425,4.656108,1.883067,1.05462,0.55749,0.581838,0.92371,0.660036,0.862834,0.781956,0.970988,0.928069,0.899394,0.562742,0.024833,0.051749,0.030255,5.431099,0.436899,0.146231,0.14253,0.129199,0.195836,0.124651,0.22385,0.200586,0.249851,0.227571,0.187631,0.107347,0.041522,84,0,168,2,0.258999,0.337337,0.783142,0,0,0,1,1,0
0.077709,0.167459,0.083939,-72.785864,4.475888,-0.139971,0.368286,0.863452,0.870576,0.369455,0.469946,0.467295,0.555747,0.595742,0.588636,0.519096,0.061741,0.174584,0.035663,5.422262,1.109067,0.938816,0.692689,0.759294,0.63823,0.533451,0.55975,0.561182,0.561857,0.450207,0.462907,0.447875,0.0329,0.060768,0.006977,3.466128,0.60247,0.640396,0.61045,0.567348,0.412546,0.344194,0.320433,0.265827,0.28599,0.188456,0.249367,0.242297,0.029968,0.057635,0.029607,4.548047,0.373043,0.230131,0.153864,0.236307,0.126026,0.092621,0.109057,0.11416,0.120674,0.074803,0.076824,0.10706,0.050695,74,0.140096,148,2,0.11419,0.149441,0.428607,0,0,1,0,0,0
0.040848,0.071006,0.082404,-74.919487,7.930518,0.235364,2.033703,0.736504,1.425786,0.693971,0.764002,0.354772,0.945054,0.242991,0.433499,1.093162,0.024227,0.063408,0.033333,4.492576,1.619264,1.105873,0.921568,0.62505,0.64278,0.663616,0.612095,0.593141,0.566293,0.526704,0.501827,0.516715,0.018873,0.041635,0.007973,4.063708,1.005586,0.657876,0.535307,0.405826,0.427888,0.404242,0.355857,0.377387,0.364227,0.348517,0.309375,0.281792,0.030359,0.065004,0.029858,4.399018,0.65732,0.42675,0.291505,0.164785,0.156524,0.193041,0.145055,0.138085,0.150054,0.131986,0.10363,0.182447,0.073583,113,0,226,2,0.153905,0.350679,0.611716,0,0,0,1,1,0
0.035303,0.068412,0.079476,-71.513013,7.183075,0.561752,2.41991,0.331823,0.59488,0.74405,0.578968,0.221746,0.526007,0.540313,0.179148,0.727113,0.019329,0.053105,0.031414,3.228148,1.266361,0.726463,0.827943,0.682116,0.662558,0.583789,0.528657,0.507213,0.490571,0.487175,0.469523,0.41329,0.014168,0.033773,0.007446,2.364592,0.852504,0.368197,0.591151,0.403921,0.535689,0.357933,0.397864,0.345995,0.286161,0.253671,0.265967,0.266633,0.027538,0.0606,0.02967,4.244587,0.455338,0.130499,0.240717,0.147114,0.220076,0.166458,0.127713,0.109375,0.116426,0.124943,0.084182,0.084747,0.364242,108,0,216,2,0.166517,0.558312,0.724829,0,0,1,1,1,0
0.123246,0.341786,0.089209,-67.105684,3.335515,1.771894,0.995808,0.502601,0.488615,0.661762,0.589739,0.054238,-0.026194,0.845734,0.633593,0.327247,0.101936,0.298832,0.03665,5.377204,1.368294,1.296692,1.008917,1.070709,0.679741,0.755339,0.674772,0.606077,0.658362,0.646582,0.675281,0.567094,0.0516,0.077999,0.008747,1.834495,0.447841,0.711826,0.389388,0.550348,0.270898,0.341177,0.209328,0.2594,0.329558,0.204317,0.248317,0.247971,0.037872,0.044503,0.029334,3.728873,0.38996,0.280631,0.197292,0.196232,0.113511,0.126598,0.11278,0.099746,0.13833,0.105435,0.109563,0.101149,0.198464,91,0.006713,182,2,0.409785,0.747923,1.241796,0,0,1,0,1,1
0.123639,0.365106,0.088754,-63.396286,3.211787,1.342043,0.991693,0.692573,0.815442,0.652204,0.602722,0.423119,0.566318,0.192432,0.622246,0.41752,0.094723,0.261935,0.034969,3.903671,1.347776,0.927925,0.952171,0.59711,0.52683,0.563725,0.51416,0.484564,0.487381,0.443116,0.429844,0.376119,0.04064,0.099953,0.007331,2.089341,0.825253,0.483862,0.355698,0.224419,0.163861,0.17766,0.136116,0.225556,0.14596,0.131253,0.126067,0.122988,0.030671,0.053792,0.029731,3.600958,0.261398,0.232512,0.217478,0.092086,0.076108,0.083834,0.065896,0.071813,0.081404,0.057691,0.068776,0.050276,0.169019,71,0.221615,142,2,0.437938,0.163749,0.890201,1,0,0,0,0,1
0.032607,0.04038,0.076652,-88.130856,10.123776,2.029637,1.965263,2.25271,1.977678,0.85813,0.208935,0.06448,0.344916,0.526591,0.517817,0.24103,0.008701,0.017434,0.036202,4.531532,0.969153,0.897427,0.488714,0.587202,0.448426,0.424537,0.461854,0.403566,0.567756,0.451516,0.475761,0.380853,0.017986,0.045443,0.010622,6.006006,1.186063,1.039368,0.534187,0.465661,0.404096,0.483031,0.446812,0.419938,0.550227,0.506495,0.519133,0.439944,0.028485,0.059841,0.030286,4.872222,0.555432,0.281277,0.144527,0.218493,0.203374,0.163444,0.156997,0.165924,0.212539,0.19085,0.184963,0.177965,0.01519,61,0.017535,122,2,0.090169,0.098922,0.249788,0,0,1,1,1,0
0.105516,0.247326,0.091339,-94.194836,3.949778,0.54476,1.737811,0.941439,0.782663,0.582055,0.868221,0.539748,1.008705,0.595944,0.803899,0.678658,0.076473,0.211651,0.03774,6.168648,1.647772,1.079003,0.868283,0.715327,0.61676,0.594568,0.534508,0.599537,0.539886,0.52075,0.534287,0.510763,0.034146,0.093097,0.005696,4.061926,0.844684,0.419586,0.355748,0.287329,0.289198,0.330115,0.311316,0.234291,0.212259,0.199026,0.277958,0.262508,0.036359,0.080153,0.028962,4.723734,0.394855,0.216426,0.1865,0.112737,0.12307,0.095526,0.082784,0.103497,0.083753,0.094986,0.10495,0.102148,0.624519,68,0.970203,136,2,0.730955,1.092689,1.823644,0,0,1,1,0,0
0.036672,0.069568,0.082608,-76.45077,7.499167,1.589389,1.910163,1.559975,0.987489,0.876244,0.498755,0.189946,0.544054,0.517332,0.090573,0.522464,0.028976,0.089357,0.03438,3.578109,1.479153,0.868054,0.808576,0.64038,0.581629,0.66177,0.475034,0.525758,0.521974,0.459259,0.481512,0.469824,0.019675,0.05368,0.009284,2.865077,0.94662,0.631955,0.503061,0.376371,0.56316,0.451088,0.292145,0.290119,0.294318,0.221113,0.291416,0.261032,0.037324,0.093213,0.029655,5.197419,0.579394,0.305374,0.250183,0.161261,0.142815,0.163215,0.103672,0.120984,0.134765,0.110371,0.105903,0.121835,0.015088,87,0,174,2,0.106486,0.207051,0.340683,0,0,1,1,1,0
0.03144,0.053833,0.077861,-80.77987,8.476044,2.168056,2.442245,0.462536,1.048281,0.472127,0.628365,0.554655,0.455753,0.367672,0.602132,0.317884,0.0171,0.047755,0.031424,3.597323,1.269576,0.867742,0.876201,0.661248,0.55872,0.563167,0.508064,0.545732,0.486594,0.501904,0.452734,0.439998,0.016049,0.038025,0.009092,5.263065,1.238699,0.650496,0.955376,0.479067,0.391692,0.432975,0.272967,0.370855,0.338327,0.273221,0.345517,0.345009,0.030235,0.073298,0.030135,4.48092,0.547623,0.369589,0.39936,0.22283,0.17014,0.186934,0.128121,0.131266,0.103189,0.119887,0.105752,0.092367,0.055167,78,0.271979,156,2,0.288789,0.096901,0.87643,0,0,1,1,1,0
0.093521,0.215818,0.076723,-61.751372,3.432622,0.233889,2.116981,0.406601,0.637084,0.819668,0.657006,0.454951,0.606506,0.79496,0.374823,0.668779,0.037478,0.084117,0.028829,3.255417,0.920358,0.838055,0.881653,0.672779,0.582486,0.572899,0.546802,0.531957,0.547807,0.511874,0.497682,0.483123,0.018811,0.036363,0.006481,1.253609,0.459664,0.381777,0.333113,0.282392,0.22043,0.249271,0.229046,0.238129,0.183765,0.186601,0.197743,0.152485,0.023865,0.045811,0.030858,4.246959,0.384521,0.208375,0.167144,0.121351,0.099741,0.087327,0.079979,0.0938,0.099444,0.079562,0.084214,0.072296,0.067486,53,0.432376,106,2,0.222404,0.489334,0.771986,1,0,0,0,0,1
0.053883,0.141912,0.091467,-78.455088,5.018821,1.37726,2.357763,0.037496,0.848984,0.80592,0.31832,0.572991,0.773449,0.568548,0.06892,0.650456,0.047903,0.18596,0.044134,6.287046,1.499593,1.272884,1.102563,0.900687,0.606731,0.606498,0.574575,0.543841,0.487886,0.421501,0.483178,0.444733,0.021224,0.049261,0.007554,3.952824,0.63452,0.839269,0.955943,0.406067,0.358664,0.342861,0.307526,0.422759,0.219046,0.172837,0.295089,0.186282,0.027933,0.068265,0.028533,3.966552,0.362758,0.314327,0.278156,0.22182,0.121796,0.142255,0.097257,0.130355,0.093085,0.071786,0.090798,0.071798,0.368243,74,0.049396,148,2,0.457488,0.107369,0.745268,0,0,1,1,0,0
0.061636,0.132921,0.078229,-74.661826,6.151277,-0.332367,2.051249,0.390245,0.854089,0.374582,0.567864,0.318661,0.399077,0.250833,0.280215,0.218727,0.020712,0.051279,0.029066,2.605935,0.808597,0.521084,0.499125,0.489694,0.480103,0.445158,0.480388,0.473037,0.481761,0.484412,0.473408,0.461121,0.015727,0.032561,0.007868,2.213598,0.690451,0.287671,0.286157,0.211451,0.245795,0.205623,0.360062,0.337786,0.394569,0.316013,0.320658,0.154216,0.025202,0.049869,0.030144,4.460019,0.404221,0.165059,0.098307,0.075178,0.073525,0.061824,0.077885,0.128718,0.113777,0.094795,0.105534,0.06843,0.047611,83,0.113359,166,2,0.233175,0.177666,0.696302,1,1,0,0,0,0
0.044693,0.079506,0.080822,-72.383612,7.091573,0.028354,1.780643,0.254572,1.131548,0.581572,0.088623,0.437136,0.341578,0.551546,0.505886,0.307466,0.022719,0.05396,0.032322,4.226076,1.082076,1.043583,0.668745,0.56024,0.533359,0.474221,0.48351,0.451885,0.508278,0.507651,0.518423,0.523824,0.019209,0.038038,0.006374,3.226795,0.747313,0.807966,0.369465,0.28914,0.293992,0.278008,0.303821,0.281831,0.225617,0.354853,0.452158,0.396844,0.026752,0.059575,0.0298,4.114428,0.499161,0.2623,0.174916,0.089022,0.102796,0.104749,0.098229,0.092179,0.118528,0.190258,0.171622,0.196539,0.034684,93,0.043278,186,2,0.20865,0.246548,0.620685,0,0,1,0,0,0
0.035135,0.181826,0.082526,-77.923806,4.705258,0.772873,2.58781,1.02792,1.346247,0.534568,0.713207,0.247166,0.527362,0.390436,0.166696,0.16072,0.029609,0.225761,0.036431,4.155167,0.953587,0.829398,0.684283,0.575806,0.491906,0.453564,0.48749,0.439786,0.427391,0.436027,0.438044,0.427383,0.021998,0.14957,0.007446,3.588029,0.937019,1.010353,0.38259,0.399918,0.2299,0.289338,0.275945,0.246865,0.214547,0.260798,0.288249,0.385804,0.031017,0.143108,0.029492,4.043645,0.2469,0.194393,0.159778,0.140802,0.087016,0.070965,0.101502,0.089166,0.071828,0.086157,0.102967,0.110103,0.344164,90,0.095671,180,2,0.937006,0.199427,1.453077,0,0,1,1,0,0
